[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                                           
{'loss': 5.8672, 'grad_norm': 2255.412353515625, 'learning_rate': 0.0, 'num_tokens': 667.0, 'mean_token_accuracy': 0.7657430768013, 'epoch': 0.0}
{'loss': 1.6621, 'grad_norm': 6.126211166381836, 'learning_rate': 1.5059866497116627e-06, 'num_tokens': 2156672.0, 'mean_token_accuracy': 0.8702702522277832, 'epoch': 1.54}
{'loss': 1.6875, 'grad_norm': 5.220366954803467, 'learning_rate': 1.502276561949249e-06, 'num_tokens': 2157306.0, 'mean_token_accuracy': 0.8687151074409485, 'epoch': 1.54}
{'loss': 0.9268, 'grad_norm': 7.875579357147217, 'learning_rate': 1.4985702417481773e-06, 'num_tokens': 2158082.0, 'mean_token_accuracy': 0.91629958152771, 'epoch': 1.55}
{'loss': 2.2344, 'grad_norm': 5.90066385269165, 'learning_rate': 1.4948676931006939e-06, 'num_tokens': 2159114.0, 'mean_token_accuracy': 0.8584615588188171, 'epoch': 1.55}
{'loss': 1.2236, 'grad_norm': 6.3273491859436035, 'learning_rate': 1.491168919994988e-06, 'num_tokens': 2160022.0, 'mean_token_accuracy': 0.9092495441436768, 'epoch': 1.55}
{'loss': 1.5742, 'grad_norm': 5.704292297363281, 'learning_rate': 1.4874739264151817e-06, 'num_tokens': 2160729.0, 'mean_token_accuracy': 0.873925507068634, 'epoch': 1.55}
{'loss': 1.5645, 'grad_norm': 4.923511981964111, 'learning_rate': 1.4837827163413239e-06, 'num_tokens': 2161643.0, 'mean_token_accuracy': 0.8605072498321533, 'epoch': 1.55}
{'loss': 1.2246, 'grad_norm': 5.6320037841796875, 'learning_rate': 1.4800952937493906e-06, 'num_tokens': 2162402.0, 'mean_token_accuracy': 0.8988505601882935, 'epoch': 1.55}
{'loss': 0.7661, 'grad_norm': 2.9258062839508057, 'learning_rate': 1.4764116626112763e-06, 'num_tokens': 2163196.0, 'mean_token_accuracy': 0.9453441500663757, 'epoch': 1.55}
{'loss': 1.0576, 'grad_norm': 4.680140495300293, 'learning_rate': 1.4727318268947926e-06, 'num_tokens': 2163976.0, 'mean_token_accuracy': 0.9239373803138733, 'epoch': 1.55}
{'loss': 1.0957, 'grad_norm': 5.121671676635742, 'learning_rate': 1.4690557905636627e-06, 'num_tokens': 2164616.0, 'mean_token_accuracy': 0.9164178967475891, 'epoch': 1.55}
{'loss': 1.5527, 'grad_norm': 5.089661598205566, 'learning_rate': 1.4653835575775161e-06, 'num_tokens': 2165530.0, 'mean_token_accuracy': 0.8803738355636597, 'epoch': 1.55}
{'loss': 1.1465, 'grad_norm': 7.810460567474365, 'learning_rate': 1.4617151318918876e-06, 'num_tokens': 2166248.0, 'mean_token_accuracy': 0.913241982460022, 'epoch': 1.55}
{'loss': 1.2949, 'grad_norm': 3.0961785316467285, 'learning_rate': 1.4580505174582093e-06, 'num_tokens': 2167316.0, 'mean_token_accuracy': 0.8985313773155212, 'epoch': 1.55}
{'loss': 1.7559, 'grad_norm': 7.524303436279297, 'learning_rate': 1.4543897182238104e-06, 'num_tokens': 2168057.0, 'mean_token_accuracy': 0.8732394576072693, 'epoch': 1.55}
{'loss': 1.2402, 'grad_norm': 5.879019260406494, 'learning_rate': 1.450732738131904e-06, 'num_tokens': 2168778.0, 'mean_token_accuracy': 0.9143646359443665, 'epoch': 1.55}
{'loss': 1.1699, 'grad_norm': 4.912801742553711, 'learning_rate': 1.4470795811215988e-06, 'num_tokens': 2169605.0, 'mean_token_accuracy': 0.9103313684463501, 'epoch': 1.55}
{'loss': 2.1602, 'grad_norm': 8.231432914733887, 'learning_rate': 1.4434302511278814e-06, 'num_tokens': 2170487.0, 'mean_token_accuracy': 0.8359240293502808, 'epoch': 1.55}
{'loss': 0.7515, 'grad_norm': 5.696393013000488, 'learning_rate': 1.4397847520816105e-06, 'num_tokens': 2171231.0, 'mean_token_accuracy': 0.9440559148788452, 'epoch': 1.55}
{'loss': 1.4258, 'grad_norm': 3.98221755027771, 'learning_rate': 1.43614308790953e-06, 'num_tokens': 2172066.0, 'mean_token_accuracy': 0.9066147804260254, 'epoch': 1.56}
{'loss': 2.4043, 'grad_norm': 7.465591907501221, 'learning_rate': 1.4325052625342418e-06, 'num_tokens': 2173003.0, 'mean_token_accuracy': 0.7987421154975891, 'epoch': 1.56}
{'loss': 1.5615, 'grad_norm': 6.379106044769287, 'learning_rate': 1.428871279874217e-06, 'num_tokens': 2173741.0, 'mean_token_accuracy': 0.8712643384933472, 'epoch': 1.56}
{'loss': 2.2734, 'grad_norm': 4.317235469818115, 'learning_rate': 1.4252411438437935e-06, 'num_tokens': 2174718.0, 'mean_token_accuracy': 0.8227474093437195, 'epoch': 1.56}
{'loss': 0.8799, 'grad_norm': 3.8176355361938477, 'learning_rate': 1.4216148583531558e-06, 'num_tokens': 2175741.0, 'mean_token_accuracy': 0.924924910068512, 'epoch': 1.56}
{'loss': 1.3447, 'grad_norm': 10.191751480102539, 'learning_rate': 1.4179924273083462e-06, 'num_tokens': 2176300.0, 'mean_token_accuracy': 0.8975265026092529, 'epoch': 1.56}
{'loss': 0.7432, 'grad_norm': 8.007966995239258, 'learning_rate': 1.4143738546112552e-06, 'num_tokens': 2177100.0, 'mean_token_accuracy': 0.9392033815383911, 'epoch': 1.56}
{'loss': 1.5986, 'grad_norm': 6.425350666046143, 'learning_rate': 1.4107591441596163e-06, 'num_tokens': 2178255.0, 'mean_token_accuracy': 0.8254649639129639, 'epoch': 1.56}
{'loss': 1.207, 'grad_norm': 5.910796642303467, 'learning_rate': 1.4071482998470027e-06, 'num_tokens': 2179177.0, 'mean_token_accuracy': 0.8998144865036011, 'epoch': 1.56}
{'loss': 1.4238, 'grad_norm': 4.353740692138672, 'learning_rate': 1.4035413255628238e-06, 'num_tokens': 2180012.0, 'mean_token_accuracy': 0.8880156874656677, 'epoch': 1.56}
{'loss': 1.8867, 'grad_norm': 7.228705406188965, 'learning_rate': 1.3999382251923222e-06, 'num_tokens': 2180825.0, 'mean_token_accuracy': 0.8831775784492493, 'epoch': 1.56}
{'loss': 1.4722, 'grad_norm': 6.711277008056641, 'learning_rate': 1.3963390026165596e-06, 'num_tokens': 2181451.0, 'mean_token_accuracy': 0.8854748606681824, 'epoch': 1.56}
{'loss': 1.6641, 'grad_norm': 26.410919189453125, 'learning_rate': 1.392743661712433e-06, 'num_tokens': 2181983.0, 'mean_token_accuracy': 0.8764045238494873, 'epoch': 1.56}
{'loss': 1.2314, 'grad_norm': 5.353268146514893, 'learning_rate': 1.3891522063526514e-06, 'num_tokens': 2182651.0, 'mean_token_accuracy': 0.9046391844749451, 'epoch': 1.56}
{'loss': 1.6211, 'grad_norm': 7.966047763824463, 'learning_rate': 1.3855646404057343e-06, 'num_tokens': 2183505.0, 'mean_token_accuracy': 0.8830409646034241, 'epoch': 1.56}
{'loss': 1.1606, 'grad_norm': 6.520079135894775, 'learning_rate': 1.3819809677360229e-06, 'num_tokens': 2184294.0, 'mean_token_accuracy': 0.9051546454429626, 'epoch': 1.56}
{'loss': 1.4639, 'grad_norm': 4.746005058288574, 'learning_rate': 1.378401192203654e-06, 'num_tokens': 2185160.0, 'mean_token_accuracy': 0.8845470547676086, 'epoch': 1.56}
{'loss': 1.7227, 'grad_norm': 12.293244361877441, 'learning_rate': 1.374825317664571e-06, 'num_tokens': 2185794.0, 'mean_token_accuracy': 0.8734939694404602, 'epoch': 1.57}
{'loss': 1.5439, 'grad_norm': 4.387495517730713, 'learning_rate': 1.3712533479705204e-06, 'num_tokens': 2186823.0, 'mean_token_accuracy': 0.8766716122627258, 'epoch': 1.57}
{'loss': 0.9697, 'grad_norm': 3.6952154636383057, 'learning_rate': 1.3676852869690326e-06, 'num_tokens': 2187711.0, 'mean_token_accuracy': 0.9363636374473572, 'epoch': 1.57}
{'loss': 1.1445, 'grad_norm': 4.684058666229248, 'learning_rate': 1.364121138503433e-06, 'num_tokens': 2188600.0, 'mean_token_accuracy': 0.9108391404151917, 'epoch': 1.57}
{'loss': 1.9746, 'grad_norm': 8.804203987121582, 'learning_rate': 1.3605609064128367e-06, 'num_tokens': 2189496.0, 'mean_token_accuracy': 0.8550458550453186, 'epoch': 1.57}
{'loss': 1.3789, 'grad_norm': 6.690906047821045, 'learning_rate': 1.357004594532132e-06, 'num_tokens': 2190257.0, 'mean_token_accuracy': 0.906930685043335, 'epoch': 1.57}
{'loss': 1.6621, 'grad_norm': 6.847457408905029, 'learning_rate': 1.3534522066919898e-06, 'num_tokens': 2191163.0, 'mean_token_accuracy': 0.8844133019447327, 'epoch': 1.57}
{'loss': 1.2451, 'grad_norm': 4.181174278259277, 'learning_rate': 1.349903746718853e-06, 'num_tokens': 2192090.0, 'mean_token_accuracy': 0.9110378623008728, 'epoch': 1.57}
{'loss': 0.9917, 'grad_norm': 4.213418483734131, 'learning_rate': 1.3463592184349334e-06, 'num_tokens': 2192880.0, 'mean_token_accuracy': 0.9155555367469788, 'epoch': 1.57}
{'loss': 2.0117, 'grad_norm': 6.51443338394165, 'learning_rate': 1.3428186256582088e-06, 'num_tokens': 2193805.0, 'mean_token_accuracy': 0.838365912437439, 'epoch': 1.57}
{'loss': 1.2539, 'grad_norm': 5.769641876220703, 'learning_rate': 1.3392819722024164e-06, 'num_tokens': 2194630.0, 'mean_token_accuracy': 0.9151138663291931, 'epoch': 1.57}
{'loss': 1.6812, 'grad_norm': 7.768711090087891, 'learning_rate': 1.3357492618770512e-06, 'num_tokens': 2195293.0, 'mean_token_accuracy': 0.8720626831054688, 'epoch': 1.57}
{'loss': 1.0859, 'grad_norm': 5.915952682495117, 'learning_rate': 1.3322204984873605e-06, 'num_tokens': 2196017.0, 'mean_token_accuracy': 0.9093078970909119, 'epoch': 1.57}
{'loss': 1.7246, 'grad_norm': 5.2623677253723145, 'learning_rate': 1.3286956858343397e-06, 'num_tokens': 2196686.0, 'mean_token_accuracy': 0.8623376488685608, 'epoch': 1.57}
{'loss': 1.0146, 'grad_norm': 5.703985691070557, 'learning_rate': 1.3251748277147303e-06, 'num_tokens': 2197520.0, 'mean_token_accuracy': 0.9263157844543457, 'epoch': 1.57}
{'loss': 1.2988, 'grad_norm': 4.722862243652344, 'learning_rate': 1.3216579279210123e-06, 'num_tokens': 2198519.0, 'mean_token_accuracy': 0.9190207123756409, 'epoch': 1.57}
{'loss': 1.998, 'grad_norm': 5.6292595863342285, 'learning_rate': 1.318144990241404e-06, 'num_tokens': 2199507.0, 'mean_token_accuracy': 0.8496124148368835, 'epoch': 1.57}
{'loss': 0.6182, 'grad_norm': 4.0947065353393555, 'learning_rate': 1.314636018459851e-06, 'num_tokens': 2200075.0, 'mean_token_accuracy': 0.9387755393981934, 'epoch': 1.58}
{'loss': 1.3574, 'grad_norm': 6.853742599487305, 'learning_rate': 1.3111310163560354e-06, 'num_tokens': 2200901.0, 'mean_token_accuracy': 0.9008438587188721, 'epoch': 1.58}
{'loss': 1.623, 'grad_norm': 5.972507953643799, 'learning_rate': 1.3076299877053578e-06, 'num_tokens': 2201806.0, 'mean_token_accuracy': 0.893048107624054, 'epoch': 1.58}
{'loss': 1.1445, 'grad_norm': 12.127399444580078, 'learning_rate': 1.3041329362789351e-06, 'num_tokens': 2202592.0, 'mean_token_accuracy': 0.9285714030265808, 'epoch': 1.58}
{'loss': 1.0669, 'grad_norm': 5.178999423980713, 'learning_rate': 1.300639865843612e-06, 'num_tokens': 2203578.0, 'mean_token_accuracy': 0.9344773888587952, 'epoch': 1.58}
{'loss': 0.7344, 'grad_norm': 6.635916233062744, 'learning_rate': 1.2971507801619326e-06, 'num_tokens': 2204342.0, 'mean_token_accuracy': 0.9436936974525452, 'epoch': 1.58}
{'loss': 0.9531, 'grad_norm': 4.595198154449463, 'learning_rate': 1.2936656829921545e-06, 'num_tokens': 2205007.0, 'mean_token_accuracy': 0.9404144883155823, 'epoch': 1.58}
{'loss': 1.1865, 'grad_norm': 4.405398845672607, 'learning_rate': 1.2901845780882427e-06, 'num_tokens': 2205837.0, 'mean_token_accuracy': 0.9141631126403809, 'epoch': 1.58}
{'loss': 1.2549, 'grad_norm': 4.136186122894287, 'learning_rate': 1.2867074691998538e-06, 'num_tokens': 2206569.0, 'mean_token_accuracy': 0.9038901329040527, 'epoch': 1.58}
{'loss': 1.9248, 'grad_norm': 8.748296737670898, 'learning_rate': 1.283234360072345e-06, 'num_tokens': 2207259.0, 'mean_token_accuracy': 0.8812154531478882, 'epoch': 1.58}
{'loss': 1.5762, 'grad_norm': 5.256281852722168, 'learning_rate': 1.279765254446766e-06, 'num_tokens': 2207992.0, 'mean_token_accuracy': 0.8585366010665894, 'epoch': 1.58}
{'loss': 1.4014, 'grad_norm': 12.96949577331543, 'learning_rate': 1.2763001560598508e-06, 'num_tokens': 2208721.0, 'mean_token_accuracy': 0.8891752362251282, 'epoch': 1.58}
{'loss': 1.5098, 'grad_norm': 6.658953666687012, 'learning_rate': 1.27283906864402e-06, 'num_tokens': 2209363.0, 'mean_token_accuracy': 0.9021739363670349, 'epoch': 1.58}
{'loss': 0.9346, 'grad_norm': 5.847744464874268, 'learning_rate': 1.2693819959273724e-06, 'num_tokens': 2210045.0, 'mean_token_accuracy': 0.9182057976722717, 'epoch': 1.58}
{'loss': 1.4702, 'grad_norm': 4.992143630981445, 'learning_rate': 1.2659289416336817e-06, 'num_tokens': 2211065.0, 'mean_token_accuracy': 0.8702623844146729, 'epoch': 1.58}
{'loss': 1.8887, 'grad_norm': 6.046677112579346, 'learning_rate': 1.2624799094823946e-06, 'num_tokens': 2211892.0, 'mean_token_accuracy': 0.8836734890937805, 'epoch': 1.58}
{'loss': 1.0068, 'grad_norm': 7.009755611419678, 'learning_rate': 1.2590349031886251e-06, 'num_tokens': 2212709.0, 'mean_token_accuracy': 0.9181416034698486, 'epoch': 1.59}
{'loss': 1.8647, 'grad_norm': 7.629578113555908, 'learning_rate': 1.25559392646315e-06, 'num_tokens': 2213284.0, 'mean_token_accuracy': 0.8535825610160828, 'epoch': 1.59}
{'loss': 0.999, 'grad_norm': 7.43179178237915, 'learning_rate': 1.2521569830124065e-06, 'num_tokens': 2213956.0, 'mean_token_accuracy': 0.8989899158477783, 'epoch': 1.59}
{'loss': 1.6035, 'grad_norm': 3.990955352783203, 'learning_rate': 1.2487240765384873e-06, 'num_tokens': 2214901.0, 'mean_token_accuracy': 0.8713043332099915, 'epoch': 1.59}
{'loss': 0.9189, 'grad_norm': 3.6573164463043213, 'learning_rate': 1.2452952107391336e-06, 'num_tokens': 2215776.0, 'mean_token_accuracy': 0.914545476436615, 'epoch': 1.59}
{'loss': 1.9883, 'grad_norm': 8.941640853881836, 'learning_rate': 1.2418703893077406e-06, 'num_tokens': 2216506.0, 'mean_token_accuracy': 0.849056601524353, 'epoch': 1.59}
{'loss': 1.2051, 'grad_norm': 5.7090888023376465, 'learning_rate': 1.238449615933343e-06, 'num_tokens': 2217078.0, 'mean_token_accuracy': 0.8864468932151794, 'epoch': 1.59}
{'loss': 1.5566, 'grad_norm': 5.157352447509766, 'learning_rate': 1.2350328943006117e-06, 'num_tokens': 2217788.0, 'mean_token_accuracy': 0.8788598775863647, 'epoch': 1.59}
{'loss': 2.1602, 'grad_norm': 6.42228364944458, 'learning_rate': 1.2316202280898637e-06, 'num_tokens': 2218589.0, 'mean_token_accuracy': 0.8530120253562927, 'epoch': 1.59}
{'loss': 1.6113, 'grad_norm': 4.568026065826416, 'learning_rate': 1.2282116209770355e-06, 'num_tokens': 2219586.0, 'mean_token_accuracy': 0.8744460940361023, 'epoch': 1.59}
{'loss': 1.1807, 'grad_norm': 5.24868106842041, 'learning_rate': 1.2248070766336977e-06, 'num_tokens': 2220574.0, 'mean_token_accuracy': 0.9130434989929199, 'epoch': 1.59}
{'loss': 1.5273, 'grad_norm': 6.676326274871826, 'learning_rate': 1.2214065987270491e-06, 'num_tokens': 2221334.0, 'mean_token_accuracy': 0.8774999976158142, 'epoch': 1.59}
{'loss': 0.9561, 'grad_norm': 2.8093767166137695, 'learning_rate': 1.2180101909198983e-06, 'num_tokens': 2222072.0, 'mean_token_accuracy': 0.9190372228622437, 'epoch': 1.59}
{'loss': 1.2148, 'grad_norm': 5.702886581420898, 'learning_rate': 1.2146178568706761e-06, 'num_tokens': 2222806.0, 'mean_token_accuracy': 0.9061224460601807, 'epoch': 1.59}
{'loss': 1.5137, 'grad_norm': 5.450863361358643, 'learning_rate': 1.2112296002334244e-06, 'num_tokens': 2223519.0, 'mean_token_accuracy': 0.8759894371032715, 'epoch': 1.59}
{'loss': 0.7524, 'grad_norm': 6.135502815246582, 'learning_rate': 1.207845424657793e-06, 'num_tokens': 2224283.0, 'mean_token_accuracy': 0.9292929172515869, 'epoch': 1.59}
{'loss': 1.3906, 'grad_norm': 5.562303066253662, 'learning_rate': 1.204465333789035e-06, 'num_tokens': 2224951.0, 'mean_token_accuracy': 0.9114583134651184, 'epoch': 1.59}
{'loss': 2.4297, 'grad_norm': 12.330175399780273, 'learning_rate': 1.201089331268004e-06, 'num_tokens': 2225710.0, 'mean_token_accuracy': 0.8450704216957092, 'epoch': 1.6}
{'loss': 2.1523, 'grad_norm': 7.500367164611816, 'learning_rate': 1.1977174207311504e-06, 'num_tokens': 2226395.0, 'mean_token_accuracy': 0.8571428656578064, 'epoch': 1.6}
{'loss': 1.209, 'grad_norm': 4.962422847747803, 'learning_rate': 1.194349605810517e-06, 'num_tokens': 2227213.0, 'mean_token_accuracy': 0.9050387740135193, 'epoch': 1.6}
{'loss': 1.9668, 'grad_norm': 6.28904914855957, 'learning_rate': 1.190985890133734e-06, 'num_tokens': 2227974.0, 'mean_token_accuracy': 0.8346938490867615, 'epoch': 1.6}
{'loss': 1.4756, 'grad_norm': 7.882415771484375, 'learning_rate': 1.1876262773240172e-06, 'num_tokens': 2228783.0, 'mean_token_accuracy': 0.9168398976325989, 'epoch': 1.6}
{'loss': 2.1289, 'grad_norm': 8.545150756835938, 'learning_rate': 1.1842707710001616e-06, 'num_tokens': 2229621.0, 'mean_token_accuracy': 0.8192090392112732, 'epoch': 1.6}
{'loss': 1.668, 'grad_norm': 10.14852523803711, 'learning_rate': 1.1809193747765414e-06, 'num_tokens': 2230487.0, 'mean_token_accuracy': 0.884393036365509, 'epoch': 1.6}
{'loss': 0.7812, 'grad_norm': 4.11785364151001, 'learning_rate': 1.1775720922631e-06, 'num_tokens': 2231064.0, 'mean_token_accuracy': 0.9496644139289856, 'epoch': 1.6}
{'loss': 1.5381, 'grad_norm': 3.75154447555542, 'learning_rate': 1.174228927065354e-06, 'num_tokens': 2231973.0, 'mean_token_accuracy': 0.8894830942153931, 'epoch': 1.6}
{'loss': 1.1387, 'grad_norm': 6.359017372131348, 'learning_rate': 1.1708898827843828e-06, 'num_tokens': 2232770.0, 'mean_token_accuracy': 0.9045801758766174, 'epoch': 1.6}
{'loss': 1.3838, 'grad_norm': 4.3756890296936035, 'learning_rate': 1.1675549630168232e-06, 'num_tokens': 2233783.0, 'mean_token_accuracy': 0.9165247082710266, 'epoch': 1.6}
{'loss': 1.7607, 'grad_norm': 6.776363372802734, 'learning_rate': 1.1642241713548769e-06, 'num_tokens': 2234474.0, 'mean_token_accuracy': 0.8587257862091064, 'epoch': 1.6}
{'loss': 1.7959, 'grad_norm': 5.051496505737305, 'learning_rate': 1.1608975113862959e-06, 'num_tokens': 2235260.0, 'mean_token_accuracy': 0.8680089712142944, 'epoch': 1.6}
{'loss': 1.6914, 'grad_norm': 8.537862777709961, 'learning_rate': 1.157574986694377e-06, 'num_tokens': 2236160.0, 'mean_token_accuracy': 0.884403645992279, 'epoch': 1.6}
{'loss': 1.0596, 'grad_norm': 6.355557441711426, 'learning_rate': 1.1542566008579713e-06, 'num_tokens': 2237045.0, 'mean_token_accuracy': 0.912350594997406, 'epoch': 1.6}
{'loss': 1.4629, 'grad_norm': 4.602494716644287, 'learning_rate': 1.1509423574514638e-06, 'num_tokens': 2237965.0, 'mean_token_accuracy': 0.8841121792793274, 'epoch': 1.6}
{'loss': 1.6445, 'grad_norm': 12.893250465393066, 'learning_rate': 1.1476322600447815e-06, 'num_tokens': 2238729.0, 'mean_token_accuracy': 0.8990825414657593, 'epoch': 1.6}
{'loss': 1.1973, 'grad_norm': 5.104060649871826, 'learning_rate': 1.1443263122033876e-06, 'num_tokens': 2239564.0, 'mean_token_accuracy': 0.9175704717636108, 'epoch': 1.61}
{'eval_loss': 0.3070312440395355, 'eval_runtime': 4.9158, 'eval_samples_per_second': 10.171, 'eval_steps_per_second': 0.814, 'eval_num_tokens': 2239564.0, 'eval_mean_token_accuracy': 0.9032976627349854, 'epoch': 1.61}
{'loss': 1.4854, 'grad_norm': 4.030913829803467, 'learning_rate': 1.14102451748827e-06, 'num_tokens': 2240655.0, 'mean_token_accuracy': 0.8981868624687195, 'epoch': 1.61}
{'loss': 1.7012, 'grad_norm': 4.832875728607178, 'learning_rate': 1.1377268794559476e-06, 'num_tokens': 2241575.0, 'mean_token_accuracy': 0.8840336203575134, 'epoch': 1.61}
{'loss': 1.5615, 'grad_norm': 4.520390033721924, 'learning_rate': 1.1344334016584595e-06, 'num_tokens': 2242277.0, 'mean_token_accuracy': 0.8765742778778076, 'epoch': 1.61}
{'loss': 2.1592, 'grad_norm': 8.615950584411621, 'learning_rate': 1.131144087643365e-06, 'num_tokens': 2242980.0, 'mean_token_accuracy': 0.8520179390907288, 'epoch': 1.61}
{'loss': 1.3193, 'grad_norm': 5.432921886444092, 'learning_rate': 1.1278589409537377e-06, 'num_tokens': 2243680.0, 'mean_token_accuracy': 0.9188544154167175, 'epoch': 1.61}
{'loss': 1.1152, 'grad_norm': 5.540197849273682, 'learning_rate': 1.124577965128163e-06, 'num_tokens': 2244345.0, 'mean_token_accuracy': 0.9252077341079712, 'epoch': 1.61}
{'loss': 2.4785, 'grad_norm': 5.624807357788086, 'learning_rate': 1.1213011637007343e-06, 'num_tokens': 2245182.0, 'mean_token_accuracy': 0.813725471496582, 'epoch': 1.61}
{'loss': 1.0757, 'grad_norm': 3.9917263984680176, 'learning_rate': 1.1180285402010438e-06, 'num_tokens': 2245956.0, 'mean_token_accuracy': 0.910588264465332, 'epoch': 1.61}
{'loss': 1.2637, 'grad_norm': 4.746993064880371, 'learning_rate': 1.1147600981541907e-06, 'num_tokens': 2246904.0, 'mean_token_accuracy': 0.9226890802383423, 'epoch': 1.61}
{'loss': 1.168, 'grad_norm': 7.16925048828125, 'learning_rate': 1.1114958410807668e-06, 'num_tokens': 2247787.0, 'mean_token_accuracy': 0.9190283417701721, 'epoch': 1.61}
{'loss': 1.2529, 'grad_norm': 6.565638542175293, 'learning_rate': 1.1082357724968524e-06, 'num_tokens': 2248455.0, 'mean_token_accuracy': 0.9031339287757874, 'epoch': 1.61}
{'loss': 1.1338, 'grad_norm': 6.475893497467041, 'learning_rate': 1.104979895914024e-06, 'num_tokens': 2249026.0, 'mean_token_accuracy': 0.9076923131942749, 'epoch': 1.61}
{'loss': 2.3223, 'grad_norm': 20.612506866455078, 'learning_rate': 1.1017282148393354e-06, 'num_tokens': 2249697.0, 'mean_token_accuracy': 0.8405796885490417, 'epoch': 1.61}
{'loss': 1.2666, 'grad_norm': 5.516993522644043, 'learning_rate': 1.098480732775324e-06, 'num_tokens': 2250434.0, 'mean_token_accuracy': 0.9005376100540161, 'epoch': 1.61}
{'loss': 1.4287, 'grad_norm': 8.353102684020996, 'learning_rate': 1.0952374532200078e-06, 'num_tokens': 2251293.0, 'mean_token_accuracy': 0.887201726436615, 'epoch': 1.61}
{'loss': 1.4678, 'grad_norm': 7.2290239334106445, 'learning_rate': 1.0919983796668714e-06, 'num_tokens': 2252031.0, 'mean_token_accuracy': 0.8811880946159363, 'epoch': 1.61}
{'loss': 1.5322, 'grad_norm': 8.136237144470215, 'learning_rate': 1.0887635156048736e-06, 'num_tokens': 2252990.0, 'mean_token_accuracy': 0.8972602486610413, 'epoch': 1.62}
{'loss': 2.2324, 'grad_norm': 8.10525131225586, 'learning_rate': 1.0855328645184375e-06, 'num_tokens': 2253683.0, 'mean_token_accuracy': 0.8422392010688782, 'epoch': 1.62}
{'loss': 1.4004, 'grad_norm': 6.014170169830322, 'learning_rate': 1.082306429887448e-06, 'num_tokens': 2254470.0, 'mean_token_accuracy': 0.8859649300575256, 'epoch': 1.62}
{'loss': 1.5586, 'grad_norm': 7.898894786834717, 'learning_rate': 1.0790842151872493e-06, 'num_tokens': 2255477.0, 'mean_token_accuracy': 0.8906009197235107, 'epoch': 1.62}
{'loss': 0.8945, 'grad_norm': 4.741166114807129, 'learning_rate': 1.0758662238886387e-06, 'num_tokens': 2256357.0, 'mean_token_accuracy': 0.9304511547088623, 'epoch': 1.62}
{'loss': 1.9336, 'grad_norm': 7.532893657684326, 'learning_rate': 1.0726524594578653e-06, 'num_tokens': 2257043.0, 'mean_token_accuracy': 0.8617283701896667, 'epoch': 1.62}
{'loss': 1.4014, 'grad_norm': 7.570034980773926, 'learning_rate': 1.0694429253566246e-06, 'num_tokens': 2257884.0, 'mean_token_accuracy': 0.9055876731872559, 'epoch': 1.62}
{'loss': 1.1982, 'grad_norm': 3.881837844848633, 'learning_rate': 1.0662376250420563e-06, 'num_tokens': 2258873.0, 'mean_token_accuracy': 0.9228346347808838, 'epoch': 1.62}
{'loss': 1.6504, 'grad_norm': 6.624727725982666, 'learning_rate': 1.0630365619667388e-06, 'num_tokens': 2259565.0, 'mean_token_accuracy': 0.9050925970077515, 'epoch': 1.62}
{'loss': 1.0254, 'grad_norm': 4.9987592697143555, 'learning_rate': 1.0598397395786868e-06, 'num_tokens': 2260611.0, 'mean_token_accuracy': 0.9205202460289001, 'epoch': 1.62}
{'loss': 1.21, 'grad_norm': 5.621492862701416, 'learning_rate': 1.056647161321347e-06, 'num_tokens': 2261444.0, 'mean_token_accuracy': 0.9104762077331543, 'epoch': 1.62}
{'loss': 1.3486, 'grad_norm': 4.404202461242676, 'learning_rate': 1.0534588306335947e-06, 'num_tokens': 2262311.0, 'mean_token_accuracy': 0.8859315514564514, 'epoch': 1.62}
{'loss': 1.1675, 'grad_norm': 6.71361780166626, 'learning_rate': 1.0502747509497296e-06, 'num_tokens': 2263219.0, 'mean_token_accuracy': 0.9027777910232544, 'epoch': 1.62}
{'loss': 1.1016, 'grad_norm': 3.498443841934204, 'learning_rate': 1.0470949256994745e-06, 'num_tokens': 2264016.0, 'mean_token_accuracy': 0.9064327478408813, 'epoch': 1.62}
{'loss': 1.2246, 'grad_norm': 5.20875883102417, 'learning_rate': 1.0439193583079632e-06, 'num_tokens': 2264828.0, 'mean_token_accuracy': 0.9085239171981812, 'epoch': 1.62}
{'loss': 1.8496, 'grad_norm': 3.777567148208618, 'learning_rate': 1.040748052195752e-06, 'num_tokens': 2265882.0, 'mean_token_accuracy': 0.8612303137779236, 'epoch': 1.62}
{'loss': 1.0732, 'grad_norm': 3.246955394744873, 'learning_rate': 1.0375810107788031e-06, 'num_tokens': 2266830.0, 'mean_token_accuracy': 0.9213483333587646, 'epoch': 1.62}
{'loss': 1.5234, 'grad_norm': 6.474586009979248, 'learning_rate': 1.0344182374684803e-06, 'num_tokens': 2267545.0, 'mean_token_accuracy': 0.8952164053916931, 'epoch': 1.63}
{'loss': 1.9121, 'grad_norm': 4.910804271697998, 'learning_rate': 1.0312597356715598e-06, 'num_tokens': 2268477.0, 'mean_token_accuracy': 0.8565965294837952, 'epoch': 1.63}
